UtcTime; AerisCH4_7F7D751B.aerisPressure; AerisCH4_7F7D751B.aerisTGas; AerisCH4_7F7D751B.c2h6; AerisCH4_7F7D751B.ch4; AerisCH4_7F7D751B.humVPpm; Aeris_C2H2.c2h2_ppb; SKC1_7F777521.activeRelays; SKH3_72BDF5F0.alt; SKH3_72BDF5F0.co2; SKH3_72BDF5F0.dir; SKH3_72BDF5F0.lat; SKH3_72BDF5F0.lon; SKH3_72BDF5F0.n2o; SKH3_72BDF5F0.pr1; SKH3_72BDF5F0.pr2; SKH3_72BDF5F0.spd; SKH3_72BDF5F0.velX; SKH3_72BDF5F0.velY; SKH3_72BDF5F0.velZ
21:36:27.422; ; ; ; ; ; 32.540798
21:36:27.914; ; ; ; ; ; 35.276001
21:36:28.402; ; ; ; ; ; ; ; ; ; ; ; ; ; 100577; 100574
21:36:28.449; ; ; ; ; ; 34.264702
21:36:28.950; ; ; ; ; ; 32.5783
21:36:29.402; ; ; ; ; ; ; ; ; ; ; ; ; ; 100578; 100575
21:36:29.458; ; ; ; ; ; 32.690701
21:36:29.991; ; ; ; ; ; 36.575298
21:36:30.020; ; ; ; ; ; ; ; ; 390.056; ; ; ; 0.373277
21:36:30.406; ; ; ; ; ; ; ; ; 390.085999; ; ; ; 0.373243; 100577; 100574
21:36:30.590; ; ; ; ; ; 31.1029
21:36:30.993; ; ; ; ; ; 37.784401
21:36:31.008; ; ; ; ; ; ; ; ; 390.531006; ; ; ; 0.373435
21:36:31.408; ; ; ; ; ; ; ; ; 390.446991; ; ; ; 0.373591; 100577; 100574
21:36:31.512; ; ; ; ; ; 36.837799
21:36:32.001; ; ; ; ; ; ; ; ; 390.544006; ; ; ; 0.373509
21:36:32.020; ; ; ; ; ; 31.987301
21:36:32.400; ; ; ; ; ; ; ; ; 390.187988; ; ; ; 0.373584; 100577; 100574
21:36:32.530; ; ; ; ; ; 36.600101
21:36:33.015; ; ; ; ; ; ; ; ; 390.454987; ; ; ; 0.373637
21:36:33.045; ; ; ; ; ; 36.392502
21:36:33.401; ; ; ; ; ; ; ; ; 390.247009; ; ; ; 0.37368; 100577; 100574
21:36:33.552; ; ; ; ; ; 34.688702
21:36:34.008; ; ; ; ; ; ; ; ; 390.578003; ; ; ; 0.374016
21:36:34.069; ; ; ; ; ; 32.494499
21:36:34.401; ; ; ; ; ; ; ; ; 390.609985; ; ; ; 0.37394; 100576; 100573
21:36:34.587; ; ; ; ; ; 34.032398
21:36:34.995; ; ; ; ; ; ; ; ; 390.67099; ; ; ; 0.373918
21:36:35.105; ; ; ; ; ; 33.219398
21:36:35.401; ; ; ; ; ; ; ; ; 390.746002; ; ; ; 0.374075; 100577; 100573
21:36:35.595; ; ; ; ; ; 35.279701
21:36:35.986; ; ; ; ; ; ; ; ; 391.446014; ; ; ; 0.374424
21:36:36.131; ; ; ; ; ; 32.3988
21:36:36.402; ; ; ; ; ; ; ; ; 391.527008; ; ; ; 0.374439; 100577; 100573
21:36:36.626; ; ; ; ; ; 30.931299
21:36:36.999; ; ; ; ; ; ; ; ; 391.319; ; ; ; 0.374245
21:36:37.137; ; ; ; ; ; 30.0921
21:36:37.402; ; ; ; ; ; ; ; ; 391.78299; ; ; ; 0.374505; 100576; 100573
21:36:37.640; ; ; ; ; ; 31.9247
21:36:37.995; ; ; ; ; ; ; ; ; 391.665009; ; ; ; 0.374339
21:36:38.171; ; ; ; ; ; 33.344799
21:36:38.402; ; ; ; ; ; ; ; ; 391.82901; ; ; ; 0.374657; 100576; 100573
21:36:38.662; ; ; ; ; ; 31.5825
21:36:38.994; ; ; ; ; ; ; ; ; 391.846008; ; ; ; 0.374726
21:36:39.197; ; ; ; ; ; 30.260401
21:36:39.402; ; ; ; ; ; ; ; ; 392.192993; ; ; ; 0.374701; 100576; 100573
21:36:39.691; ; ; ; ; ; 31.5077
21:36:39.982; ; ; ; ; ; ; ; ; 392.177002; ; ; ; 0.374918
21:36:40.219; ; ; ; ; ; 32.167999
21:36:40.402; ; ; ; ; ; ; ; ; 392.128998; ; ; ; 0.374776; 100577; 100574
21:36:40.707; ; ; ; ; ; 30.4772
21:36:40.984; ; ; ; ; ; ; ; ; 391.710999; ; ; ; 0.374515
21:36:41.225; ; ; ; ; ; 30.4154
21:36:41.402; ; ; ; ; ; ; ; ; 392.303009; ; ; ; 0.374813; 100577; 100574
21:36:41.740; ; ; ; ; ; 30.6066
21:36:41.982; ; ; ; ; ; ; ; ; 392.170013; ; ; ; 0.374676
21:36:42.257; ; ; ; ; ; 32.743
21:36:42.400; ; ; ; ; ; ; ; ; 391.968994; ; ; ; 0.374793; 100577; 100574
21:36:42.754; ; ; ; ; ; 31.9128
21:36:42.984; ; ; ; ; ; ; ; ; 392.411987; ; ; ; 0.375119
21:36:43.292; ; ; ; ; ; 31.485001
21:36:43.405; ; ; ; ; ; ; ; ; 392.223999; ; ; ; 0.375052; 100577; 100574
21:36:43.798; ; ; ; ; ; 31.1196
21:36:43.984; ; ; ; ; ; ; ; 178.746; 392.260986; 0.0; 45.391219; -75.696685; 0.375139; ; ; 0.19; 0.19; 0.047; -0.002
21:36:44.293; ; ; ; ; ; 33.0135
21:36:44.401; ; ; ; ; ; ; ; ; 392.135986; ; ; ; 0.375127; 100577; 100574
21:36:44.821; ; ; ; ; ; 31.2623
21:36:44.991; ; ; ; ; ; ; ; 181.375; 391.894012; 0.0; 45.391234; -75.696679; 0.375183; ; ; 0.17; 0.173; 0.031; 0.009
21:36:45.319; ; ; ; ; ; 31.1259
21:36:45.405; ; ; ; ; ; ; ; ; 392.429993; ; ; ; 0.375345; 100577; 100574
21:36:45.833; ; ; ; ; ; 32.386902
21:36:45.984; ; ; ; ; ; ; ; 178.435; 392.291992; 0.0; 45.391238; -75.696678; 0.375393; ; ; 0.05; -0.021; -0.045; 0.003
21:36:46.337; ; ; ; ; ; 31.6647
21:36:46.402; ; ; ; ; ; ; ; ; 392.135986; ; ; ; 0.375497; 100577; 100574
21:36:46.842; ; ; ; ; ; 30.1413
21:36:46.989; ; ; ; ; ; ; ; 172.526; 391.471008; 0.0; 45.391254; -75.69667; 0.375346; ; ; 0.1; 0.101; 0.007; -0.019
21:36:47.379; ; ; ; ; ; 34.024502
21:36:47.403; ; ; ; ; ; ; ; ; 391.914001; ; ; ; 0.375601; 100577; 100574
21:36:47.902; ; ; ; ; ; 31.7575
21:36:47.982; ; ; ; ; ; ; ; ; 391.841003; ; ; ; 0.375655
21:36:48.009; ; ; ; ; ; ; ; ; 391.406006; ; ; ; 0.375242
21:36:48.402; ; ; ; ; ; ; ; ; ; ; ; ; ; 100577; 100574
21:36:48.419; ; ; ; ; ; 29.885201
21:36:48.900; ; ; ; ; ; 31.8377
21:36:49.007; ; ; ; ; ; ; ; ; 391.411987; ; ; ; 0.375729
21:36:49.401; ; ; ; ; ; ; ; ; ; ; ; ; ; 100577; 100574
21:36:49.442; ; ; ; ; ; 29.568199
21:36:49.939; ; ; ; ; ; 32.568501
21:36:49.987; ; ; ; ; ; ; ; ; 391.658997; ; ; ; 0.375935
21:36:50.401; ; ; ; ; ; ; ; ; ; ; ; ; ; 100576; 100573
21:36:50.465; ; ; ; ; ; 30.687799
21:36:50.950; ; ; ; ; ; 31.356001
21:36:50.995; ; ; ; ; ; ; ; ; 391.221985; ; ; ; 0.376066
21:36:51.401; ; ; ; ; ; ; ; ; ; ; ; ; ; 100576; 100573
21:36:51.481; ; ; ; ; ; 33.606602
21:36:51.996; ; ; ; ; ; ; ; ; 391.53299; ; ; ; 0.376067
21:36:52.009; ; ; ; ; ; 33.9263
21:36:52.402; ; ; ; ; ; ; ; ; ; ; ; ; ; 100576; 100573
21:36:52.489; ; ; ; ; ; 33.157799
21:36:53.007; ; ; ; ; ; 32.384102
21:36:53.017; ; ; ; ; ; ; ; ; 390.912994; ; ; ; 0.375594
21:36:53.402; ; ; ; ; ; ; ; ; ; ; ; ; ; 100577; 100573
21:36:53.531; ; ; ; ; ; 34.257
21:36:54.011; ; ; ; ; ; ; ; ; 391.954987; ; ; ; 0.376185
21:36:54.036; ; ; ; ; ; 32.556301
21:36:54.402; ; ; ; ; ; ; ; ; ; ; ; ; ; 100577; 100574
21:36:54.553; ; ; ; ; ; 31.2911
21:36:54.999; ; ; ; ; ; ; ; ; 391.661011; ; ; ; 0.376044
21:36:55.050; ; ; ; ; ; 31.697201
21:36:55.400; ; ; ; ; ; ; ; ; ; ; ; ; ; 100576; 100573
21:36:55.568; ; ; ; ; ; 33.000801
21:36:55.993; ; ; ; ; ; ; ; 184.636; 391.385986; 0.0; 45.391217; -75.696664; 0.376122; ; ; 0.07; -0.003; -0.079; -0.004
21:36:56.081; ; ; ; ; ; 30.0569
21:36:56.401; ; ; ; ; ; ; ; ; ; ; ; ; ; 100575; 100572
21:36:56.577; ; ; ; ; ; 30.0086
21:36:56.602; ; ; ; ; ; ; ; 184.236; 391.592987; 0.0; 45.391219; -75.69667; 0.376307; ; ; 0.39; 0.206; -0.335; 0.012
21:36:56.708; ; ; ; ; ; 29.845501
21:36:57.014; ; ; ; ; ; ; ; ; ; ; ; ; ; 100576; 100573
21:36:57.219; ; ; ; ; ; 29.795
21:36:57.606; ; ; ; ; ; ; ; ; 391.46701; ; ; ; 0.376365
21:36:57.750; ; ; ; ; ; 32.761902
21:36:58.013; ; ; ; ; ; ; ; ; ; ; ; ; ; 100576; 100573
21:36:58.280; ; ; ; ; ; 32.2463
21:36:58.598; ; ; ; ; ; ; ; ; 392.101013; ; ; ; 0.376826
21:36:58.748; ; ; ; ; ; 30.8978
21:36:59.013; ; ; ; ; ; ; ; ; ; ; ; ; ; 100576; 100573
21:36:59.279; ; ; ; ; ; 31.234301
21:36:59.610; ; ; ; ; ; ; ; ; 391.596985; ; ; ; 0.376645
21:36:59.790; ; ; ; ; ; 29.1031
21:37:00.012; ; ; ; ; ; ; ; ; ; ; ; ; ; 100576; 100573
21:37:00.316; ; ; ; ; ; 30.3382
21:37:00.626; ; ; ; ; ; ; ; ; 392.002991; ; ; ; 0.376931
21:37:00.807; ; ; ; ; ; 30.705799
21:37:01.021; ; ; ; ; ; ; ; ; 391.269012; ; ; ; 0.376944; 100576; 100573
21:37:01.326; ; ; ; ; ; 29.6033
21:37:01.596; ; ; ; ; ; ; ; ; 391.911011; ; ; ; 0.377003
21:37:01.846; ; ; ; ; ; 31.7868
21:37:02.024; ; ; ; ; ; ; ; ; 391.981995; ; ; ; 0.377098; 100577; 100573
21:37:02.383; ; ; ; ; ; 32.118401
21:37:02.606; ; ; ; ; ; ; ; ; 391.393005; ; ; ; 0.376844
21:37:02.975; ; ; ; ; ; 32.726799
21:37:03.014; ; ; ; ; ; ; ; ; 391.770996; ; ; ; 0.376946; 100576; 100573
21:37:03.491; ; ; ; ; ; 29.128901
21:37:03.617; ; ; ; ; ; ; ; ; 391.920013; ; ; ; 0.377186
21:37:03.983; ; ; ; ; ; 25.113001
21:37:04.016; ; ; ; ; ; ; ; ; 391.449005; ; ; ; 0.377011; 100576; 100573
21:37:04.498; ; ; ; ; ; 33.662899
21:37:04.619; ; ; ; ; ; ; ; ; 391.864014; ; ; ; 0.377178
21:37:05.019; ; ; ; ; ; ; ; ; 391.475006; ; ; ; 0.376899; 100577; 100574
21:37:05.036; ; ; ; ; ; 25.6443
21:37:05.529; ; ; ; ; ; 29.5739
21:37:05.626; ; ; ; ; ; ; ; ; 391.350006; ; ; ; 0.376838
21:37:06.011; ; ; ; ; ; ; ; ; ; ; ; ; ; 100576; 100573
21:37:06.034; ; ; ; ; ; 25.877399
21:37:06.541; ; ; ; ; ; 28.8452
21:37:06.604; ; ; ; ; ; ; ; ; 391.559998; ; ; ; 0.377092
21:37:07.014; ; ; ; ; ; ; ; ; 391.403015; ; ; ; 0.377073; 100576; 100573
21:37:07.066; ; ; ; ; ; 26.7983
21:37:07.585; ; ; ; ; ; 29.0247
21:37:07.618; ; ; ; ; ; ; ; ; 391.401001; ; ; ; 0.377106
21:37:08.015; ; ; ; ; ; ; ; ; 391.765991; ; ; ; 0.377185; 100577; 100574
21:37:08.087; ; ; ; ; ; 28.5215
21:37:08.598; ; ; ; ; ; ; ; ; 391.139008; ; ; ; 0.377213
21:37:08.623; ; ; ; ; ; 28.5462
21:37:09.014; ; ; ; ; ; ; ; ; 391.997986; ; ; ; 0.377518; 100577; 100574
